[2026-05-13T08:43:39.533Z] P:8 | Offset:7635 | Data:{"id":7,"item":"Product 7","price":95191,"region":
[2026-05-13T08:43:39.565Z] P:1 | Offset:8297 | Data:{"id":2947,"item":"Product 2947","price":24782,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8298 | Data:{"id":2948,"item":"Product 2948","price":43252,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8299 | Data:{"id":2965,"item":"Product 2965","price":84704,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8300 | Data:{"id":2973,"item":"Product 2973","price":20577,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8301 | Data:{"id":2978,"item":"Product 2978","price":47132,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8302 | Data:{"id":2982,"item":"Product 2982","price":57681,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8303 | Data:{"id":2986,"item":"Product 2986","price":327,"regi
[2026-05-13T08:43:39.565Z] P:1 | Offset:8304 | Data:{"id":3009,"item":"Product 3009","price":95441,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8305 | Data:{"id":3013,"item":"Product 3013","price":25041,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8306 | Data:{"id":3028,"item":"Product 3028","price":66846,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8307 | Data:{"id":3058,"item":"Product 3058","price":51896,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8308 | Data:{"id":3076,"item":"Product 3076","price":23152,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8309 | Data:{"id":3085,"item":"Product 3085","price":4611,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8310 | Data:{"id":3100,"item":"Product 3100","price":58836,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8311 | Data:{"id":3110,"item":"Product 3110","price":26655,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8312 | Data:{"id":3116,"item":"Product 3116","price":4744,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8313 | Data:{"id":3118,"item":"Product 3118","price":88086,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8314 | Data:{"id":3122,"item":"Product 3122","price":33587,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8315 | Data:{"id":3131,"item":"Product 3131","price":62704,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8316 | Data:{"id":3135,"item":"Product 3135","price":57382,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8317 | Data:{"id":3142,"item":"Product 3142","price":8999,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8318 | Data:{"id":3152,"item":"Product 3152","price":56130,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8319 | Data:{"id":3153,"item":"Product 3153","price":54589,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8320 | Data:{"id":3156,"item":"Product 3156","price":46606,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8321 | Data:{"id":3159,"item":"Product 3159","price":97253,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8322 | Data:{"id":3167,"item":"Product 3167","price":98502,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8323 | Data:{"id":3176,"item":"Product 3176","price":93889,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8324 | Data:{"id":3180,"item":"Product 3180","price":893,"regi
[2026-05-13T08:43:39.565Z] P:1 | Offset:8325 | Data:{"id":3181,"item":"Product 3181","price":82163,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8326 | Data:{"id":3182,"item":"Product 3182","price":40233,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8327 | Data:{"id":3189,"item":"Product 3189","price":72384,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8328 | Data:{"id":3211,"item":"Product 3211","price":6411,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8329 | Data:{"id":3217,"item":"Product 3217","price":86828,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8330 | Data:{"id":3230,"item":"Product 3230","price":90798,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8331 | Data:{"id":3232,"item":"Product 3232","price":27916,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8332 | Data:{"id":3237,"item":"Product 3237","price":84969,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8333 | Data:{"id":3240,"item":"Product 3240","price":14096,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8334 | Data:{"id":3250,"item":"Product 3250","price":5553,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8335 | Data:{"id":3259,"item":"Product 3259","price":20088,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8336 | Data:{"id":3269,"item":"Product 3269","price":26719,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8337 | Data:{"id":3287,"item":"Product 3287","price":74262,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8338 | Data:{"id":3293,"item":"Product 3293","price":32288,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8339 | Data:{"id":3310,"item":"Product 3310","price":58725,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8340 | Data:{"id":3325,"item":"Product 3325","price":47030,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8341 | Data:{"id":3332,"item":"Product 3332","price":71057,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8342 | Data:{"id":3333,"item":"Product 3333","price":59718,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8343 | Data:{"id":3338,"item":"Product 3338","price":38960,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8344 | Data:{"id":3344,"item":"Product 3344","price":34434,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8345 | Data:{"id":3362,"item":"Product 3362","price":83044,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8346 | Data:{"id":3366,"item":"Product 3366","price":48891,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8347 | Data:{"id":3383,"item":"Product 3383","price":44874,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8348 | Data:{"id":3429,"item":"Product 3429","price":24961,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8349 | Data:{"id":3442,"item":"Product 3442","price":63232,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8350 | Data:{"id":3453,"item":"Product 3453","price":24822,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8351 | Data:{"id":3468,"item":"Product 3468","price":44151,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8352 | Data:{"id":3493,"item":"Product 3493","price":70706,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8353 | Data:{"id":3506,"item":"Product 3506","price":42358,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8354 | Data:{"id":3557,"item":"Product 3557","price":18409,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8355 | Data:{"id":3571,"item":"Product 3571","price":76523,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8356 | Data:{"id":3578,"item":"Product 3578","price":91453,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8357 | Data:{"id":3598,"item":"Product 3598","price":30525,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8358 | Data:{"id":3603,"item":"Product 3603","price":4330,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8359 | Data:{"id":3605,"item":"Product 3605","price":13382,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8360 | Data:{"id":3618,"item":"Product 3618","price":49380,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8361 | Data:{"id":3620,"item":"Product 3620","price":417,"regi
[2026-05-13T08:43:39.565Z] P:1 | Offset:8362 | Data:{"id":3623,"item":"Product 3623","price":90093,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8363 | Data:{"id":3631,"item":"Product 3631","price":68759,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8364 | Data:{"id":3632,"item":"Product 3632","price":20516,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8365 | Data:{"id":3658,"item":"Product 3658","price":73366,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8366 | Data:{"id":3663,"item":"Product 3663","price":87546,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8367 | Data:{"id":3666,"item":"Product 3666","price":10483,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8368 | Data:{"id":3680,"item":"Product 3680","price":99662,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8369 | Data:{"id":3688,"item":"Product 3688","price":61980,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8370 | Data:{"id":3721,"item":"Product 3721","price":20857,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8371 | Data:{"id":3722,"item":"Product 3722","price":54618,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8372 | Data:{"id":3723,"item":"Product 3723","price":55653,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8373 | Data:{"id":3749,"item":"Product 3749","price":1947,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8374 | Data:{"id":3768,"item":"Product 3768","price":12437,"re
[2026-05-13T08:43:39.565Z] P:1 | Offset:8375 | Data:{"id":3771,"item":"Product 3771","price":7255,"reg
[2026-05-13T08:43:39.565Z] P:1 | Offset:8376 | Data:{"id":3789,"item":"Product 3789","price":75690,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8377 | Data:{"id":3794,"item":"Product 3794","price":36045,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8378 | Data:{"id":3799,"item":"Product 3799","price":22833,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8379 | Data:{"id":3801,"item":"Product 3801","price":40534,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8380 | Data:{"id":3827,"item":"Product 3827","price":7768,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8381 | Data:{"id":3829,"item":"Product 3829","price":46838,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8382 | Data:{"id":3840,"item":"Product 3840","price":55895,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8383 | Data:{"id":3841,"item":"Product 3841","price":77145,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8384 | Data:{"id":3846,"item":"Product 3846","price":15415,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8385 | Data:{"id":3861,"item":"Product 3861","price":52224,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8386 | Data:{"id":3873,"item":"Product 3873","price":22554,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8387 | Data:{"id":3880,"item":"Product 3880","price":82886,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8388 | Data:{"id":3881,"item":"Product 3881","price":88056,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8389 | Data:{"id":3883,"item":"Product 3883","price":91943,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8390 | Data:{"id":3887,"item":"Product 3887","price":81579,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8391 | Data:{"id":3913,"item":"Product 3913","price":31774,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8392 | Data:{"id":3948,"item":"Product 3948","price":1791,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8393 | Data:{"id":3949,"item":"Product 3949","price":23158,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8394 | Data:{"id":3952,"item":"Product 3952","price":87671,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8395 | Data:{"id":3953,"item":"Product 3953","price":37767,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8396 | Data:{"id":3971,"item":"Product 3971","price":37148,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8397 | Data:{"id":3984,"item":"Product 3984","price":93380,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8398 | Data:{"id":3993,"item":"Product 3993","price":95544,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8399 | Data:{"id":4010,"item":"Product 4010","price":13230,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8400 | Data:{"id":4012,"item":"Product 4012","price":78964,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8401 | Data:{"id":4027,"item":"Product 4027","price":93339,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8402 | Data:{"id":4028,"item":"Product 4028","price":65470,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8403 | Data:{"id":4033,"item":"Product 4033","price":60880,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8404 | Data:{"id":4037,"item":"Product 4037","price":70584,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8405 | Data:{"id":4038,"item":"Product 4038","price":56347,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8406 | Data:{"id":4039,"item":"Product 4039","price":80636,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8407 | Data:{"id":4041,"item":"Product 4041","price":30758,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8408 | Data:{"id":4049,"item":"Product 4049","price":16328,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8409 | Data:{"id":4054,"item":"Product 4054","price":77073,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8410 | Data:{"id":4060,"item":"Product 4060","price":96208,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8411 | Data:{"id":4072,"item":"Product 4072","price":24836,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8412 | Data:{"id":4085,"item":"Product 4085","price":63762,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8413 | Data:{"id":4093,"item":"Product 4093","price":23228,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8414 | Data:{"id":4095,"item":"Product 4095","price":34440,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8415 | Data:{"id":4099,"item":"Product 4099","price":73726,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8416 | Data:{"id":4102,"item":"Product 4102","price":28853,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8417 | Data:{"id":4105,"item":"Product 4105","price":29698,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8418 | Data:{"id":4122,"item":"Product 4122","price":20916,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8419 | Data:{"id":4128,"item":"Product 4128","price":35297,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8420 | Data:{"id":4130,"item":"Product 4130","price":36772,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8421 | Data:{"id":4148,"item":"Product 4148","price":16496,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8422 | Data:{"id":4159,"item":"Product 4159","price":83942,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8423 | Data:{"id":4161,"item":"Product 4161","price":67326,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8424 | Data:{"id":4163,"item":"Product 4163","price":10235,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8425 | Data:{"id":4215,"item":"Product 4215","price":22079,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8426 | Data:{"id":4216,"item":"Product 4216","price":87153,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8427 | Data:{"id":4242,"item":"Product 4242","price":82640,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8428 | Data:{"id":4249,"item":"Product 4249","price":13718,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8429 | Data:{"id":4255,"item":"Product 4255","price":77129,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8430 | Data:{"id":4263,"item":"Product 4263","price":37435,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8431 | Data:{"id":4268,"item":"Product 4268","price":1376,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8432 | Data:{"id":4275,"item":"Product 4275","price":79088,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8433 | Data:{"id":4276,"item":"Product 4276","price":13843,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8434 | Data:{"id":4281,"item":"Product 4281","price":84886,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8435 | Data:{"id":4302,"item":"Product 4302","price":41169,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8436 | Data:{"id":4324,"item":"Product 4324","price":36060,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8437 | Data:{"id":4337,"item":"Product 4337","price":98821,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8438 | Data:{"id":4349,"item":"Product 4349","price":73437,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8439 | Data:{"id":4350,"item":"Product 4350","price":83963,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8440 | Data:{"id":4353,"item":"Product 4353","price":23936,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8441 | Data:{"id":4371,"item":"Product 4371","price":52021,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8442 | Data:{"id":4394,"item":"Product 4394","price":96769,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8443 | Data:{"id":4395,"item":"Product 4395","price":20511,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8444 | Data:{"id":4396,"item":"Product 4396","price":28804,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8445 | Data:{"id":4399,"item":"Product 4399","price":15616,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8446 | Data:{"id":4400,"item":"Product 4400","price":77029,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8447 | Data:{"id":4402,"item":"Product 4402","price":61509,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8448 | Data:{"id":4403,"item":"Product 4403","price":39028,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8449 | Data:{"id":4421,"item":"Product 4421","price":21946,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8450 | Data:{"id":4447,"item":"Product 4447","price":9551,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8451 | Data:{"id":4458,"item":"Product 4458","price":74187,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8452 | Data:{"id":4463,"item":"Product 4463","price":29698,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8453 | Data:{"id":4467,"item":"Product 4467","price":71409,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8454 | Data:{"id":4485,"item":"Product 4485","price":41806,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8455 | Data:{"id":4497,"item":"Product 4497","price":67238,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8456 | Data:{"id":4499,"item":"Product 4499","price":70900,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8457 | Data:{"id":4510,"item":"Product 4510","price":84327,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8458 | Data:{"id":4514,"item":"Product 4514","price":91468,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8459 | Data:{"id":4515,"item":"Product 4515","price":77011,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8460 | Data:{"id":4516,"item":"Product 4516","price":30384,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8461 | Data:{"id":4526,"item":"Product 4526","price":47464,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8462 | Data:{"id":4530,"item":"Product 4530","price":28401,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8463 | Data:{"id":4531,"item":"Product 4531","price":32199,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8464 | Data:{"id":4533,"item":"Product 4533","price":52124,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8465 | Data:{"id":4543,"item":"Product 4543","price":98620,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8466 | Data:{"id":4554,"item":"Product 4554","price":78460,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8467 | Data:{"id":4567,"item":"Product 4567","price":69946,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8468 | Data:{"id":4569,"item":"Product 4569","price":62876,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8469 | Data:{"id":4579,"item":"Product 4579","price":94006,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8470 | Data:{"id":4620,"item":"Product 4620","price":6029,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8471 | Data:{"id":4625,"item":"Product 4625","price":4337,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8472 | Data:{"id":4634,"item":"Product 4634","price":73710,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8473 | Data:{"id":4637,"item":"Product 4637","price":27480,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8474 | Data:{"id":4638,"item":"Product 4638","price":43974,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8475 | Data:{"id":4642,"item":"Product 4642","price":64486,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8476 | Data:{"id":4653,"item":"Product 4653","price":55701,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8477 | Data:{"id":4657,"item":"Product 4657","price":75401,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8478 | Data:{"id":4663,"item":"Product 4663","price":27620,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8479 | Data:{"id":4669,"item":"Product 4669","price":64328,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8480 | Data:{"id":4684,"item":"Product 4684","price":33001,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8481 | Data:{"id":4687,"item":"Product 4687","price":6352,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8482 | Data:{"id":4717,"item":"Product 4717","price":48704,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8483 | Data:{"id":4719,"item":"Product 4719","price":50255,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8484 | Data:{"id":4725,"item":"Product 4725","price":35056,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8485 | Data:{"id":4726,"item":"Product 4726","price":20514,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8486 | Data:{"id":4736,"item":"Product 4736","price":26633,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8487 | Data:{"id":4737,"item":"Product 4737","price":42499,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8488 | Data:{"id":4740,"item":"Product 4740","price":21422,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8489 | Data:{"id":4743,"item":"Product 4743","price":31734,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8490 | Data:{"id":4767,"item":"Product 4767","price":76031,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8491 | Data:{"id":4787,"item":"Product 4787","price":4104,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8492 | Data:{"id":4788,"item":"Product 4788","price":19742,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8493 | Data:{"id":4804,"item":"Product 4804","price":70105,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8494 | Data:{"id":4811,"item":"Product 4811","price":12907,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8495 | Data:{"id":4824,"item":"Product 4824","price":8008,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8496 | Data:{"id":4838,"item":"Product 4838","price":69039,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8497 | Data:{"id":4869,"item":"Product 4869","price":27975,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8498 | Data:{"id":4891,"item":"Product 4891","price":61611,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8499 | Data:{"id":4894,"item":"Product 4894","price":25847,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8500 | Data:{"id":4903,"item":"Product 4903","price":4187,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8501 | Data:{"id":4919,"item":"Product 4919","price":46788,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8502 | Data:{"id":4920,"item":"Product 4920","price":78748,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8503 | Data:{"id":4929,"item":"Product 4929","price":93302,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8504 | Data:{"id":4930,"item":"Product 4930","price":36173,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8505 | Data:{"id":4937,"item":"Product 4937","price":92122,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8506 | Data:{"id":4939,"item":"Product 4939","price":87399,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8507 | Data:{"id":4970,"item":"Product 4970","price":56474,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8508 | Data:{"id":4972,"item":"Product 4972","price":38147,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8509 | Data:{"id":4984,"item":"Product 4984","price":48029,"re
[2026-05-13T08:43:39.566Z] P:1 | Offset:8510 | Data:{"id":4986,"item":"Product 4986","price":6630,"reg
[2026-05-13T08:43:39.566Z] P:1 | Offset:8511 | Data:{"id":4988,"item":"Product 4988","price":61137,"re
[2026-05-13T08:43:39.568Z] P:0 | Offset:22277 | Data:{"id":0,"item":"Product 0","price":60652,"region":
[2026-05-13T08:43:39.568Z] P:0 | Offset:22278 | Data:{"id":4,"item":"Product 4","price":3710,"region":"
[2026-05-13T08:43:39.568Z] P:0 | Offset:22279 | Data:{"id":34,"item":"Product 34","price":7947,"region"
[2026-05-13T08:43:39.568Z] P:0 | Offset:22280 | Data:{"id":60,"item":"Product 60","price":51681,"region
[2026-05-13T08:43:39.568Z] P:0 | Offset:22281 | Data:{"id":68,"item":"Product 68","price":81400,"region
[2026-05-13T08:43:39.568Z] P:0 | Offset:22282 | Data:{"id":130,"item":"Product 130","price":17757,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22283 | Data:{"id":131,"item":"Product 131","price":38521,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22284 | Data:{"id":134,"item":"Product 134","price":6598,"regio
[2026-05-13T08:43:39.568Z] P:0 | Offset:22285 | Data:{"id":135,"item":"Product 135","price":88560,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22286 | Data:{"id":165,"item":"Product 165","price":86253,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22287 | Data:{"id":176,"item":"Product 176","price":920,"region
[2026-05-13T08:43:39.568Z] P:0 | Offset:22288 | Data:{"id":184,"item":"Product 184","price":32586,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22289 | Data:{"id":186,"item":"Product 186","price":43326,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22290 | Data:{"id":213,"item":"Product 213","price":82582,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22291 | Data:{"id":221,"item":"Product 221","price":17197,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22292 | Data:{"id":225,"item":"Product 225","price":31483,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22293 | Data:{"id":252,"item":"Product 252","price":58857,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22294 | Data:{"id":257,"item":"Product 257","price":26876,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22295 | Data:{"id":261,"item":"Product 261","price":7346,"regio
[2026-05-13T08:43:39.568Z] P:0 | Offset:22296 | Data:{"id":274,"item":"Product 274","price":67059,"regi
[2026-05-13T08:43:39.568Z] P:0 | Offset:22297 | Data:{"id":276,"item":"Product 276","price":19630,"regi
